-BEGIN HEADER-,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,
Dates (month/day/year): 09/01/2023 through 10/31/2023 ,,,,,,,,,,
Location: Regional ,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,
Parameter(s): ,,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,
-END HEADER-,,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,,Knots ,Average,Date ,T,Max
19.25,71.75,2023,246,5.49,,10.6726283,,,,
19.25,72.25,2023,246,5.46,,10.61430793,,,,
19.25,72.75,2023,246,5.2,,10.1088647,,,,
19.25,73.25,2023,246,5.07,,9.856143079,,,,
19.75,69.25,2023,246,3.99,,7.756609642,,,,
19.75,69.75,2023,246,4.16,,8.087091757,,,,
19.75,70.25,2023,246,4.46,,8.67029549,,,,
19.75,70.75,2023,246,4.86,,9.447900467,,,,
19.75,71.25,2023,246,5.33,,10.36158631,,,,
19.75,71.75,2023,246,5.8,,11.27527216,,,,
19.75,72.25,2023,246,5.65,,10.9836703,,,,
19.75,72.75,2023,246,5.33,,10.36158631,,,,
19.75,73.25,2023,246,5.24,,10.18662519,,,,
11.25,69.25,2023,247,5.69,,11.06143079,,,,
11.25,69.75,2023,247,5.53,,10.7503888,,,,
11.25,70.25,2023,247,5.64,,10.96423017,,,,
11.25,70.75,2023,247,5.94,,11.5474339,,,,
11.25,71.25,2023,247,6.03,,11.72239502,,,,
11.25,71.75,2023,247,5.81,,11.29471229,,,,
11.25,72.25,2023,247,5.98,,11.6251944,,,,
11.25,72.75,2023,247,6.29,,12.22783826,,,,
11.25,73.25,2023,247,6.54,,12.71384137,,,,
11.75,69.25,2023,247,6.18,,12.01399689,,,,
11.75,69.75,2023,247,5.98,,11.6251944,,,,
11.75,70.25,2023,247,5.94,,11.5474339,,,,
11.75,70.75,2023,247,6.04,,11.74183515,,,,
11.75,71.25,2023,247,5.94,,11.5474339,,,,
11.75,71.75,2023,247,5.59,,10.86702955,,,,
11.75,72.25,2023,247,5.73,,11.13919129,,,,
11.75,72.75,2023,247,6.07,,11.80015552,,,,
11.75,73.25,2023,247,6.39,,12.4222395,,,,
12.25,69.25,2023,247,6.59,,12.81104199,,,,
12.25,69.75,2023,247,6.34,,12.32503888,,,,
12.25,70.25,2023,247,6.14,,11.93623639,,,,
12.25,70.75,2023,247,6.09,,11.83903577,,,,
12.25,71.25,2023,247,5.93,,11.52799378,,,,
12.25,71.75,2023,247,5.74,,11.15863142,,,,
12.25,72.25,2023,247,6.1,,11.85847589,,,,
12.25,72.75,2023,247,6.61,,12.84992224,,,,
12.25,73.25,2023,247,6.92,,13.4525661,,,,
12.75,69.25,2023,247,6.74,,13.10264386,,,,
12.75,69.75,2023,247,6.54,,12.71384137,,,,
12.75,70.25,2023,247,6.34,,12.32503888,,,,
12.75,70.75,2023,247,6.3,,12.24727838,,,,
12.75,71.25,2023,247,6.17,,11.99455677,,,,
12.75,71.75,2023,247,6.3,,12.24727838,,,,
12.75,72.25,2023,247,6.79,,13.19984448,,,,
12.75,72.75,2023,247,7.24,,14.07465008,,,,
12.75,73.25,2023,247,7.34,,14.26905132,,,,
13.25,69.25,2023,247,6.69,,13.00544323,,,,
13.25,69.75,2023,247,6.61,,12.84992224,,,,
13.25,70.25,2023,247,6.56,,12.75272162,,,,
13.25,70.75,2023,247,6.6,,12.83048212,,,,
13.25,71.25,2023,247,6.6,,12.83048212,,,,
13.25,71.75,2023,247,7,,13.60808709,,,,
13.25,72.25,2023,247,7.46,,14.50233281,,,,
13.25,72.75,2023,247,7.71,,14.98833593,,,,
13.25,73.25,2023,247,7.48,,14.54121306,,,,
13.75,69.25,2023,247,6.62,,12.86936236,,,,
13.75,69.75,2023,247,6.67,,12.96656299,,,,
13.75,70.25,2023,247,6.73,,13.08320373,,,,
13.75,70.75,2023,247,6.84,,13.2970451,,,,
13.75,71.25,2023,247,7,,13.60808709,,,,
13.75,71.75,2023,247,7.43,,14.44401244,,,,
13.75,72.25,2023,247,7.69,,14.94945568,,,,
13.75,72.75,2023,247,7.7,,14.9688958,,,,
13.75,73.25,2023,247,7.22,,14.03576983,,,,
14.25,69.25,2023,247,6.37,,12.38335925,,,,
14.25,69.75,2023,247,6.55,,12.73328149,,,,
14.25,70.25,2023,247,6.68,,12.98600311,,,,
14.25,70.75,2023,247,6.84,,13.2970451,,,,
14.25,71.25,2023,247,7.08,,13.76360809,,,,
14.25,71.75,2023,247,7.25,,14.0940902,,,,
14.25,72.25,2023,247,7.49,,14.56065319,,,,
14.25,72.75,2023,247,7.43,,14.44401244,,,,
14.25,73.25,2023,247,6.91,,13.43312597,,,,
14.75,69.25,2023,247,5.69,,11.06143079,,,,
14.75,69.75,2023,247,5.97,,11.60575428,,,,
14.75,70.25,2023,247,6.24,,12.13063764,,,,
14.75,70.75,2023,247,6.49,,12.61664075,,,,
14.75,71.25,2023,247,6.66,,12.94712286,,,,
14.75,71.75,2023,247,6.8,,13.2192846,,,,
14.75,72.25,2023,247,7.13,,13.86080871,,,,
14.75,72.75,2023,247,7.16,,13.91912908,,,,
14.75,73.25,2023,247,6.77,,13.16096423,,,,
15.25,69.25,2023,247,4.83,,9.389580093,,,,
15.25,69.75,2023,247,5.09,,9.895023328,,,,
15.25,70.25,2023,247,5.47,,10.63374806,9.782201177,Sep-06,nil,12.90824261
15.25,70.75,2023,247,5.79,,11.25583204,,,,
15.25,71.25,2023,247,5.88,,11.43079316,,,,
15.25,71.75,2023,247,6.24,,12.13063764,,,,
15.25,72.25,2023,247,6.55,,12.73328149,,,,
15.25,72.75,2023,247,6.64,,12.90824261,,,,
15.25,73.25,2023,247,6.33,,12.30559876,,,,
15.75,69.25,2023,247,4.13,,8.028771384,,,,
15.75,69.75,2023,247,4.31,,8.378693624,,,,
15.75,70.25,2023,247,4.68,,9.097978227,,,,
15.75,70.75,2023,247,5.01,,9.739502333,,,,
15.75,71.25,2023,247,5.11,,9.933903577,,,,
15.75,71.75,2023,247,5.55,,10.78926905,,,,
15.75,72.25,2023,247,5.9,,11.46967341,,,,
15.75,72.75,2023,247,6.07,,11.80015552,,,,
15.75,73.25,2023,247,5.77,,11.21695179,,,,
16.25,69.25,2023,247,3.74,,7.270606532,,,,
16.25,69.75,2023,247,3.85,,7.4844479,,,,
16.25,70.25,2023,247,4.11,,7.989891135,,,,
16.25,70.75,2023,247,4.44,,8.631415241,,,,
16.25,71.25,2023,247,4.77,,9.272939347,,,,
16.25,71.75,2023,247,5.2,,10.1088647,,,,
16.25,72.25,2023,247,5.54,,10.76982893,,,,
16.25,72.75,2023,247,5.71,,11.10031104,,,,
16.25,73.25,2023,247,5.51,,10.71150855,,,,
16.75,69.25,2023,247,3.55,,6.901244168,,,,
16.75,69.75,2023,247,3.64,,7.076205288,,,,
16.75,70.25,2023,247,3.87,,7.523328149,,,,
16.75,70.75,2023,247,4.28,,8.32037325,,,,
16.75,71.25,2023,247,4.79,,9.311819596,,,,
16.75,71.75,2023,247,5.18,,10.06998445,,,,
16.75,72.25,2023,247,5.46,,10.61430793,,,,
16.75,72.75,2023,247,5.59,,10.86702955,,,,
16.75,73.25,2023,247,5.51,,10.71150855,,,,
17.25,69.25,2023,247,3.39,,6.590202177,,,,
17.25,69.75,2023,247,3.56,,6.920684292,,,,
17.25,70.25,2023,247,3.89,,7.562208398,,,,
17.25,70.75,2023,247,4.34,,8.437013997,,,,
17.25,71.25,2023,247,4.81,,9.350699844,,,,
17.25,71.75,2023,247,5.19,,10.08942457,,,,
17.25,72.25,2023,247,5.45,,10.59486781,,,,
17.25,72.75,2023,247,5.58,,10.84758942,,,,
17.25,73.25,2023,247,5.58,,10.84758942,,,,
17.75,69.25,2023,247,3.36,,6.531881804,,,,
17.75,69.75,2023,247,3.61,,7.017884914,,,,
17.75,70.25,2023,247,3.99,,7.756609642,,,,
17.75,70.75,2023,247,4.42,,8.592534992,,,,
17.75,71.25,2023,247,4.84,,9.409020218,,,,
17.75,71.75,2023,247,5.15,,10.01166407,,,,
17.75,72.25,2023,247,5.43,,10.55598756,,,,
17.75,72.75,2023,247,5.56,,10.80870918,,,,
17.75,73.25,2023,247,5.63,,10.94479005,,,,
18.25,69.25,2023,247,3.49,,6.784603421,,,,
18.25,69.75,2023,247,3.72,,7.231726283,,,,
18.25,70.25,2023,247,4.1,,7.970451011,,,,
18.25,70.75,2023,247,4.55,,8.84525661,,,,
18.25,71.25,2023,247,4.93,,9.583981337,,,,
18.25,71.75,2023,247,5.15,,10.01166407,,,,
18.25,72.25,2023,247,5.44,,10.57542768,,,,
18.25,72.75,2023,247,5.5,,10.69206843,,,,
18.25,73.25,2023,247,5.54,,10.76982893,,,,
18.75,69.25,2023,247,3.66,,7.115085537,,,,
18.75,69.75,2023,247,3.84,,7.465007776,,,,
18.75,70.25,2023,247,4.18,,8.125972006,,,,
18.75,70.75,2023,247,4.65,,9.039657854,,,,
18.75,71.25,2023,247,5.05,,9.81726283,,,,
18.75,71.75,2023,247,5.26,,10.22550544,,,,
18.75,72.25,2023,247,5.46,,10.61430793,,,,
18.75,72.75,2023,247,5.4,,10.49766719,,,,
18.75,73.25,2023,247,5.39,,10.47822706,,,,
19.25,69.25,2023,247,3.9,,7.581648523,,,,
19.25,69.75,2023,247,4.06,,7.892690513,,,,
19.25,70.25,2023,247,4.37,,8.49533437,,,,
19.25,70.75,2023,247,4.79,,9.311819596,,,,
19.25,71.25,2023,247,5.18,,10.06998445,,,,
19.25,71.75,2023,247,5.45,,10.59486781,,,,
19.25,72.25,2023,247,5.47,,10.63374806,,,,
19.25,72.75,2023,247,5.29,,10.28382582,,,,
19.25,73.25,2023,247,5.29,,10.28382582,,,,
19.75,69.25,2023,247,4.18,,8.125972006,,,,
19.75,69.75,2023,247,4.31,,8.378693624,,,,
19.75,70.25,2023,247,4.58,,8.903576983,,,,
19.75,70.75,2023,247,4.95,,9.622861586,,,,
19.75,71.25,2023,247,5.39,,10.47822706,,,,
19.75,71.75,2023,247,5.82,,11.31415241,,,,
19.75,72.25,2023,247,5.6,,10.88646967,,,,
19.75,72.75,2023,247,5.21,,10.12830482,,,,
19.75,73.25,2023,247,5.17,,10.05054432,,,,
11.25,69.25,2023,248,5.79,,11.25583204,,,,
11.25,69.75,2023,248,5.47,,10.63374806,,,,
11.25,70.25,2023,248,5.23,,10.16718507,,,,
11.25,70.75,2023,248,5.13,,9.972783826,,,,
11.25,71.25,2023,248,5.12,,9.953343701,,,,
11.25,71.75,2023,248,5.03,,9.778382582,,,,
11.25,72.25,2023,248,4.93,,9.583981337,,,,
11.25,72.75,2023,248,5,,9.720062208,,,,
11.25,73.25,2023,248,5.18,,10.06998445,,,,
11.75,69.25,2023,248,5.57,,10.8281493,,,,
11.75,69.75,2023,248,5.44,,10.57542768,,,,
11.75,70.25,2023,248,5.37,,10.43934681,,,,
11.75,70.75,2023,248,5.37,,10.43934681,,,,
11.75,71.25,2023,248,5.55,,10.78926905,,,,
11.75,71.75,2023,248,5.58,,10.84758942,,,,
11.75,72.25,2023,248,5.62,,10.92534992,,,,
11.75,72.75,2023,248,5.93,,11.52799378,,,,
11.75,73.25,2023,248,6.3,,12.24727838,,,,
12.25,69.25,2023,248,5.31,,10.32270607,,,,
12.25,69.75,2023,248,5.42,,10.53654743,,,,
12.25,70.25,2023,248,5.51,,10.71150855,,,,
12.25,70.75,2023,248,5.57,,10.8281493,,,,
12.25,71.25,2023,248,5.79,,11.25583204,,,,
12.25,71.75,2023,248,6.1,,11.85847589,,,,
12.25,72.25,2023,248,6.34,,12.32503888,10.98228172,Sep-07,nil,15.16329705
12.25,72.75,2023,248,6.8,,13.2192846,,,,
12.25,73.25,2023,248,7.22,,14.03576983,,,,
12.75,69.25,2023,248,5.18,,10.06998445,,,,
12.75,69.75,2023,248,5.45,,10.59486781,,,,
12.75,70.25,2023,248,5.71,,11.10031104,,,,
12.75,70.75,2023,248,5.86,,11.39191291,,,,
12.75,71.25,2023,248,5.95,,11.56687403,,,,
12.75,71.75,2023,248,6.42,,12.48055988,,,,
12.75,72.25,2023,248,6.87,,13.35536547,,,,
12.75,72.75,2023,248,7.37,,14.3273717,,,,
12.75,73.25,2023,248,7.7,,14.9688958,,,,
13.25,69.25,2023,248,5.28,,10.26438569,,,,
13.25,69.75,2023,248,5.54,,10.76982893,,,,
13.25,70.25,2023,248,5.89,,11.45023328,,,,
13.25,70.75,2023,248,6.2,,12.05287714,,,,
13.25,71.25,2023,248,6.29,,12.22783826,,,,
13.25,71.75,2023,248,6.6,,12.83048212,,,,
13.25,72.25,2023,248,7.05,,13.70528771,,,,
13.25,72.75,2023,248,7.52,,14.61897356,,,,
13.25,73.25,2023,248,7.8,,15.16329705,,,,
13.75,69.25,2023,248,5.41,,10.51710731,,,,
13.75,69.75,2023,248,5.59,,10.86702955,,,,
13.75,70.25,2023,248,5.95,,11.56687403,,,,
13.75,70.75,2023,248,6.38,,12.40279938,,,,
13.75,71.25,2023,248,6.59,,12.81104199,,,,
13.75,71.75,2023,248,6.58,,12.79160187,,,,
13.75,72.25,2023,248,6.85,,13.31648523,,,,
13.75,72.75,2023,248,7.23,,14.05520995,,,,
13.75,73.25,2023,248,7.56,,14.69673406,,,,
14.25,69.25,2023,248,5.44,,10.57542768,,,,
14.25,69.75,2023,248,5.52,,10.73094868,,,,
14.25,70.25,2023,248,5.84,,11.35303266,,,,
14.25,70.75,2023,248,6.29,,12.22783826,,,,
14.25,71.25,2023,248,6.66,,12.94712286,,,,
14.25,71.75,2023,248,6.76,,13.14152411,,,,
14.25,72.25,2023,248,7.05,,13.70528771,,,,
14.25,72.75,2023,248,7.27,,14.13297045,,,,
14.25,73.25,2023,248,7.33,,14.2496112,,,,
14.75,69.25,2023,248,5.52,,10.73094868,,,,
14.75,69.75,2023,248,5.47,,10.63374806,,,,
14.75,70.25,2023,248,5.56,,10.80870918,,,,
14.75,70.75,2023,248,5.86,,11.39191291,,,,
14.75,71.25,2023,248,6.34,,12.32503888,,,,
14.75,71.75,2023,248,6.89,,13.39424572,,,,
14.75,72.25,2023,248,7.35,,14.28849145,,,,
14.75,72.75,2023,248,7.4,,14.38569207,,,,
14.75,73.25,2023,248,6.98,,13.56920684,,,,
15.25,69.25,2023,248,5.42,,10.53654743,,,,
15.25,69.75,2023,248,5.27,,10.24494557,,,,
15.25,70.25,2023,248,5.19,,10.08942457,,,,
15.25,70.75,2023,248,5.33,,10.36158631,,,,
15.25,71.25,2023,248,5.77,,11.21695179,,,,
15.25,71.75,2023,248,6.46,,12.55832037,,,,
15.25,72.25,2023,248,6.88,,13.3748056,,,,
15.25,72.75,2023,248,6.88,,13.3748056,,,,
15.25,73.25,2023,248,6.35,,12.344479,,,,
15.75,69.25,2023,248,5.1,,9.914463453,,,,
15.75,69.75,2023,248,4.93,,9.583981337,,,,
15.75,70.25,2023,248,4.89,,9.50622084,,,,
15.75,70.75,2023,248,5.05,,9.81726283,,,,
15.75,71.25,2023,248,5.34,,10.38102644,,,,
15.75,71.75,2023,248,5.85,,11.37247278,,,,
15.75,72.25,2023,248,6.15,,11.95567652,,,,
15.75,72.75,2023,248,6.15,,11.95567652,,,,
15.75,73.25,2023,248,5.81,,11.29471229,,,,
16.25,69.25,2023,248,4.74,,9.214618974,,,,
16.25,69.75,2023,248,4.6,,8.942457232,,,,
16.25,70.25,2023,248,4.65,,9.039657854,,,,
16.25,70.75,2023,248,4.85,,9.428460342,,,,
16.25,71.25,2023,248,5.07,,9.856143079,,,,
16.25,71.75,2023,248,5.36,,10.41990669,,,,
16.25,72.25,2023,248,5.61,,10.9059098,,,,
16.25,72.75,2023,248,5.75,,11.17807154,,,,
16.25,73.25,2023,248,5.65,,10.9836703,,,,
16.75,69.25,2023,248,4.34,,8.437013997,,,,
16.75,69.75,2023,248,4.26,,8.281493002,,,,
16.75,70.25,2023,248,4.38,,8.514774495,,,,
16.75,70.75,2023,248,4.61,,8.961897356,,,,
16.75,71.25,2023,248,4.83,,9.389580093,,,,
16.75,71.75,2023,248,5.06,,9.836702955,,,,
16.75,72.25,2023,248,5.36,,10.41990669,,,,
16.75,72.75,2023,248,5.66,,11.00311042,,,,
16.75,73.25,2023,248,5.76,,11.19751166,,,,
17.25,69.25,2023,248,3.93,,7.639968896,,,,
17.25,69.75,2023,248,3.97,,7.717729393,,,,
17.25,70.25,2023,248,4.18,,8.125972006,,,,
17.25,70.75,2023,248,4.45,,8.650855365,,,,
17.25,71.25,2023,248,4.71,,9.1562986,,,,
17.25,71.75,2023,248,4.99,,9.700622084,,,,
17.25,72.25,2023,248,5.38,,10.45878694,,,,
17.25,72.75,2023,248,5.67,,11.02255054,,,,
17.25,73.25,2023,248,5.68,,11.04199067,,,,
17.75,69.25,2023,248,3.61,,7.017884914,,,,
17.75,69.75,2023,248,3.79,,7.367807154,,,,
17.75,70.25,2023,248,4.1,,7.970451011,,,,
17.75,70.75,2023,248,4.42,,8.592534992,,,,
17.75,71.25,2023,248,4.67,,9.078538103,,,,
17.75,71.75,2023,248,5.01,,9.739502333,,,,
17.75,72.25,2023,248,5.49,,10.6726283,,,,
17.75,72.75,2023,248,5.67,,11.02255054,,,,
17.75,73.25,2023,248,5.46,,10.61430793,,,,
18.25,69.25,2023,248,3.44,,6.687402799,,,,
18.25,69.75,2023,248,3.76,,7.309486781,,,,
18.25,70.25,2023,248,4.18,,8.125972006,,,,
18.25,70.75,2023,248,4.55,,8.84525661,,,,
18.25,71.25,2023,248,4.75,,9.234059098,,,,
18.25,71.75,2023,248,5,,9.720062208,,,,
18.25,72.25,2023,248,5.48,,10.65318818,,,,
18.25,72.75,2023,248,5.58,,10.84758942,,,,
18.25,73.25,2023,248,5.3,,10.30326594,,,,
18.75,69.25,2023,248,3.43,,6.667962675,,,,
18.75,69.75,2023,248,3.85,,7.4844479,10.67974478,Sep-08,nil,14.8911353
18.75,70.25,2023,248,4.37,,8.49533437,,,,
18.75,70.75,2023,248,4.8,,9.33125972,,,,
18.75,71.25,2023,248,5.05,,9.81726283,,,,
18.75,71.75,2023,248,5.03,,9.778382582,,,,
18.75,72.25,2023,248,5.43,,10.55598756,,,,
18.75,72.75,2023,248,5.48,,10.65318818,,,,
18.75,73.25,2023,248,5.23,,10.16718507,,,,
19.25,69.25,2023,248,3.58,,6.959564541,,,,
19.25,69.75,2023,248,4.07,,7.912130638,,,,
19.25,70.25,2023,248,4.65,,9.039657854,,,,
19.25,70.75,2023,248,5.14,,9.99222395,,,,
19.25,71.25,2023,248,5.49,,10.6726283,,,,
19.25,71.75,2023,248,5.38,,10.45878694,,,,
19.25,72.25,2023,248,5.5,,10.69206843,,,,
19.25,72.75,2023,248,5.39,,10.47822706,,,,
19.25,73.25,2023,248,5.16,,10.0311042,,,,
19.75,69.25,2023,248,3.84,,7.465007776,,,,
19.75,69.75,2023,248,4.39,,8.534214619,,,,
19.75,70.25,2023,248,5.03,,9.778382582,,,,
19.75,70.75,2023,248,5.59,,10.86702955,,,,
19.75,71.25,2023,248,6.08,,11.81959565,,,,
19.75,71.75,2023,248,6.13,,11.91679627,,,,
19.75,72.25,2023,248,5.7,,11.08087092,,,,
19.75,72.75,2023,248,5.17,,10.05054432,,,,
19.75,73.25,2023,248,4.96,,9.642301711,,,,
11.25,69.25,2023,249,6.16,,11.97511664,,,,
11.25,69.75,2023,249,5.72,,11.11975117,,,,
11.25,70.25,2023,249,5.24,,10.18662519,,,,
11.25,70.75,2023,249,4.94,,9.603421462,,,,
11.25,71.25,2023,249,5.16,,10.0311042,,,,
11.25,71.75,2023,249,5.36,,10.41990669,,,,
11.25,72.25,2023,249,5.41,,10.51710731,,,,
11.25,72.75,2023,249,5.5,,10.69206843,,,,
11.25,73.25,2023,249,5.63,,10.94479005,,,,
11.75,69.25,2023,249,5.97,,11.60575428,,,,
11.75,69.75,2023,249,5.44,,10.57542768,,,,
11.75,70.25,2023,249,5.02,,9.758942457,,,,
11.75,70.75,2023,249,4.95,,9.622861586,,,,
11.75,71.25,2023,249,5.46,,10.61430793,,,,
11.75,71.75,2023,249,5.77,,11.21695179,,,,
11.75,72.25,2023,249,5.79,,11.25583204,,,,
11.75,72.75,2023,249,5.95,,11.56687403,,,,
11.75,73.25,2023,249,6.23,,12.11119751,,,,
12.25,69.25,2023,249,5.63,,10.94479005,,,,
12.25,69.75,2023,249,5.15,,10.01166407,,,,
12.25,70.25,2023,249,4.91,,9.545101089,,,,
12.25,70.75,2023,249,5.04,,9.797822706,,,,
12.25,71.25,2023,249,5.52,,10.73094868,,,,
12.25,71.75,2023,249,5.92,,11.50855365,,,,
12.25,72.25,2023,249,6.03,,11.72239502,,,,
12.25,72.75,2023,249,6.42,,12.48055988,,,,
12.25,73.25,2023,249,6.97,,13.54976672,,,,
12.75,69.25,2023,249,5.39,,10.47822706,,,,
12.75,69.75,2023,249,5.08,,9.875583204,,,,
12.75,70.25,2023,249,4.99,,9.700622084,,,,
12.75,70.75,2023,249,5.15,,10.01166407,,,,
12.75,71.25,2023,249,5.44,,10.57542768,,,,
12.75,71.75,2023,249,5.85,,11.37247278,,,,
12.75,72.25,2023,249,6.31,,12.26671851,,,,
12.75,72.75,2023,249,6.93,,13.47200622,,,,
12.75,73.25,2023,249,7.46,,14.50233281,,,,
13.25,69.25,2023,249,5.4,,10.49766719,,,,
13.25,69.75,2023,249,5.23,,10.16718507,,,,
13.25,70.25,2023,249,5.2,,10.1088647,,,,
13.25,70.75,2023,249,5.26,,10.22550544,,,,
13.25,71.25,2023,249,5.34,,10.38102644,,,,
13.25,71.75,2023,249,5.82,,11.31415241,,,,
13.25,72.25,2023,249,6.54,,12.71384137,,,,
13.25,72.75,2023,249,7.24,,14.07465008,,,,
13.25,73.25,2023,249,7.66,,14.8911353,,,,
13.75,69.25,2023,249,5.57,,10.8281493,,,,
13.75,69.75,2023,249,5.45,,10.59486781,,,,
13.75,70.25,2023,249,5.36,,10.41990669,,,,
13.75,70.75,2023,249,5.3,,10.30326594,,,,
13.75,71.25,2023,249,5.23,,10.16718507,,,,
13.75,71.75,2023,249,5.62,,10.92534992,,,,
13.75,72.25,2023,249,6.2,,12.05287714,,,,
13.75,72.75,2023,249,6.75,,13.12208398,,,,
13.75,73.25,2023,249,7.15,,13.89968896,,,,
14.25,69.25,2023,249,5.73,,11.13919129,,,,
14.25,69.75,2023,249,5.63,,10.94479005,,,,
14.25,70.25,2023,249,5.46,,10.61430793,,,,
14.25,70.75,2023,249,5.28,,10.26438569,,,,
14.25,71.25,2023,249,5.15,,10.01166407,,,,
14.25,71.75,2023,249,5.25,,10.20606532,,,,
14.25,72.25,2023,249,5.49,,10.6726283,,,,
14.25,72.75,2023,249,5.77,,11.21695179,,,,
14.25,73.25,2023,249,6.04,,11.74183515,,,,
14.75,69.25,2023,249,5.79,,11.25583204,,,,
14.75,69.75,2023,249,5.68,,11.04199067,,,,
14.75,70.25,2023,249,5.5,,10.69206843,,,,
14.75,70.75,2023,249,5.31,,10.32270607,,,,
14.75,71.25,2023,249,5.2,,10.1088647,,,,
14.75,71.75,2023,249,5.18,,10.06998445,,,,
14.75,72.25,2023,249,5.23,,10.16718507,,,,
14.75,72.75,2023,249,5.35,,10.40046656,,,,
14.75,73.25,2023,249,5.41,,10.51710731,,,,
15.25,69.25,2023,249,5.76,,11.19751166,,,,
15.25,69.75,2023,249,5.62,,10.92534992,,,,
15.25,70.25,2023,249,5.46,,10.61430793,,,,
15.25,70.75,2023,249,5.34,,10.38102644,,,,
15.25,71.25,2023,249,5.3,,10.30326594,,,,
15.25,71.75,2023,249,5.32,,10.34214619,,,,
15.25,72.25,2023,249,5.32,,10.34214619,,,,
15.25,72.75,2023,249,5.43,,10.55598756,,,,
15.25,73.25,2023,249,5.41,,10.51710731,,,,
15.75,69.25,2023,249,5.63,,10.94479005,,,,
15.75,69.75,2023,249,5.48,,10.65318818,,,,
15.75,70.25,2023,249,5.37,,10.43934681,,,,
15.75,70.75,2023,249,5.34,,10.38102644,,,,
15.75,71.25,2023,249,5.36,,10.41990669,,,,
15.75,71.75,2023,249,5.46,,10.61430793,10.88699039,Sep-09,nil,13.58864697
15.75,72.25,2023,249,5.5,,10.69206843,,,,
15.75,72.75,2023,249,5.55,,10.78926905,,,,
15.75,73.25,2023,249,5.44,,10.57542768,,,,
16.25,69.25,2023,249,5.38,,10.45878694,,,,
16.25,69.75,2023,249,5.3,,10.30326594,,,,
16.25,70.25,2023,249,5.29,,10.28382582,,,,
16.25,70.75,2023,249,5.36,,10.41990669,,,,
16.25,71.25,2023,249,5.47,,10.63374806,,,,
16.25,71.75,2023,249,5.56,,10.80870918,,,,
16.25,72.25,2023,249,5.65,,10.9836703,,,,
16.25,72.75,2023,249,5.63,,10.94479005,,,,
16.25,73.25,2023,249,5.47,,10.63374806,,,,
16.75,69.25,2023,249,5.08,,9.875583204,,,,
16.75,69.75,2023,249,5.14,,9.99222395,,,,
16.75,70.25,2023,249,5.24,,10.18662519,,,,
16.75,70.75,2023,249,5.38,,10.45878694,,,,
16.75,71.25,2023,249,5.54,,10.76982893,,,,
16.75,71.75,2023,249,5.57,,10.8281493,,,,
16.75,72.25,2023,249,5.61,,10.9059098,,,,
16.75,72.75,2023,249,5.55,,10.78926905,,,,
16.75,73.25,2023,249,5.41,,10.51710731,,,,
17.25,69.25,2023,249,4.83,,9.389580093,,,,
17.25,69.75,2023,249,5.01,,9.739502333,,,,
17.25,70.25,2023,249,5.2,,10.1088647,,,,
17.25,70.75,2023,249,5.38,,10.45878694,,,,
17.25,71.25,2023,249,5.55,,10.78926905,,,,
17.25,71.75,2023,249,5.55,,10.78926905,,,,
17.25,72.25,2023,249,5.5,,10.69206843,,,,
17.25,72.75,2023,249,5.37,,10.43934681,,,,
17.25,73.25,2023,249,5.21,,10.12830482,,,,
17.75,69.25,2023,249,4.63,,9.000777605,,,,
17.75,69.75,2023,249,4.87,,9.467340591,,,,
17.75,70.25,2023,249,5.1,,9.914463453,,,,
17.75,70.75,2023,249,5.31,,10.32270607,,,,
17.75,71.25,2023,249,5.51,,10.71150855,,,,
17.75,71.75,2023,249,5.49,,10.6726283,,,,
17.75,72.25,2023,249,5.41,,10.51710731,,,,
17.75,72.75,2023,249,5.27,,10.24494557,,,,
17.75,73.25,2023,249,5.18,,10.06998445,,,,
18.25,69.25,2023,249,4.49,,8.728615863,,,,
18.25,69.75,2023,249,4.75,,9.234059098,,,,
18.25,70.25,2023,249,5,,9.720062208,,,,
18.25,70.75,2023,249,5.25,,10.20606532,,,,
18.25,71.25,2023,249,5.46,,10.61430793,,,,
18.25,71.75,2023,249,5.42,,10.53654743,,,,
18.25,72.25,2023,249,5.45,,10.59486781,,,,
18.25,72.75,2023,249,5.46,,10.61430793,,,,
18.25,73.25,2023,249,5.56,,10.80870918,,,,
18.75,69.25,2023,249,4.47,,8.689735614,,,,
18.75,69.75,2023,249,4.77,,9.272939347,,,,
18.75,70.25,2023,249,5.04,,9.797822706,,,,
18.75,70.75,2023,249,5.28,,10.26438569,,,,
18.75,71.25,2023,249,5.49,,10.6726283,,,,
18.75,71.75,2023,249,5.57,,10.8281493,,,,
18.75,72.25,2023,249,5.74,,11.15863142,,,,
18.75,72.75,2023,249,5.88,,11.43079316,,,,
18.75,73.25,2023,249,6.12,,11.89735614,,,,
19.25,69.25,2023,249,4.49,,8.728615863,,,,
19.25,69.75,2023,249,4.87,,9.467340591,,,,
19.25,70.25,2023,249,5.18,,10.06998445,,,,
19.25,70.75,2023,249,5.44,,10.57542768,,,,
