-BEGIN HEADER-,,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data ,,,,,,,,,,
Dates (month/day/year): 07/01/2023 through 07/31/2023 ,,,,,,,,,,
Location: Regional ,,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 ,,,,,,,,,,
Parameter(s): ,,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s) ,,,,,,,,,,
-END HEADER-,,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,,knots,avg ,date,T,max
14.25,70.25,2023,199,11.32,,22.00622084,,,,
14.25,70.75,2023,199,11.14,,21.6562986,,,,
14.25,71.25,2023,199,10.79,,20.97589425,,,,
14.25,71.75,2023,199,10.69,,20.781493,,,,
14.25,72.25,2023,199,10.74,,20.87869362,,,,
14.25,72.75,2023,199,10.71,,20.82037325,,,,
14.25,73.25,2023,199,10.45,,20.31493002,,,,
14.75,69.75,2023,199,11.48,,22.31726283,,,,
14.75,70.25,2023,199,11.35,,22.06454121,,,,
14.75,70.75,2023,199,11.15,,21.67573872,,,,
14.75,71.25,2023,199,10.83,,21.05365474,,,,
14.75,71.75,2023,199,10.67,,20.74261275,,,,
14.75,72.25,2023,199,10.68,,20.76205288,,,,
14.75,72.75,2023,199,10.64,,20.68429238,,,,
14.75,73.25,2023,199,10.26,,19.94556765,,,,
15.25,69.75,2023,199,11.44,,22.23950233,,,,
15.25,70.25,2023,199,11.28,,21.92846034,,,,
15.25,70.75,2023,199,11.08,,21.53965785,,,,
15.25,71.25,2023,199,10.79,,20.97589425,,,,
15.25,71.75,2023,199,10.7,,20.80093313,,,,
15.25,72.25,2023,199,10.7,,20.80093313,,,,
15.25,72.75,2023,199,10.7,,20.80093313,,,,
15.25,73.25,2023,199,10.3,,20.02332815,,,,
15.75,69.75,2023,199,11.49,,22.33670295,,,,
15.75,70.25,2023,199,11.3,,21.96734059,,,,
15.75,70.75,2023,199,11.09,,21.55909798,,,,
15.75,71.25,2023,199,10.86,,21.11197512,,,,
15.75,71.75,2023,199,10.84,,21.07309487,,,,
15.75,72.25,2023,199,10.91,,21.20917574,,,,
15.75,72.75,2023,199,10.9,,21.18973561,,,,
15.75,73.25,2023,199,10.54,,20.48989114,,,,
16.25,69.75,2023,199,11.63,,22.6088647,,,,
16.25,70.25,2023,199,11.42,,22.20062208,,,,
16.25,70.75,2023,199,11.2,,21.77293935,,,,
16.25,71.25,2023,199,11.03,,21.44245723,,,,
16.25,71.75,2023,199,11.06,,21.5007776,,,,
16.25,72.25,2023,199,11.2,,21.77293935,,,,
16.25,72.75,2023,199,11,,21.38413686,,,,
16.25,73.25,2023,199,10.47,,20.35381026,,,,
16.75,69.75,2023,199,11.72,,22.78382582,,,,
16.75,70.25,2023,199,11.5,,22.35614308,,,,
16.75,70.75,2023,199,11.29,,21.94790047,,,,
16.75,71.25,2023,199,11.15,,21.67573872,,,,
16.75,71.75,2023,199,11.19,,21.75349922,,,,
16.75,72.25,2023,199,11.34,,22.04510109,,,,
16.75,72.75,2023,199,10.94,,21.26749611,,,,
16.75,73.25,2023,199,10.24,,19.9066874,,,,
17.25,69.75,2023,199,11.7,,22.74494557,,,,
17.25,70.25,2023,199,11.55,,22.4533437,,,,
17.25,70.75,2023,199,11.41,,22.18118196,,,,
17.25,71.25,2023,199,11.27,,21.90902022,,,,
17.25,71.75,2023,199,11.25,,21.87013997,,,,
17.25,72.25,2023,199,11.25,,21.87013997,,,,
17.25,72.75,2023,199,10.76,,20.91757387,,,,
17.25,73.25,2023,199,10.13,,19.69284603,,,,
17.75,69.75,2023,199,11.68,,22.70606532,,,,
17.75,70.25,2023,199,11.62,,22.58942457,,,,
17.75,70.75,2023,199,11.55,,22.4533437,,,,
17.75,71.25,2023,199,11.4,,22.16174184,,,,
17.75,71.75,2023,199,11.27,,21.90902022,,,,
17.75,72.25,2023,199,11.08,,21.53965785,,,,
17.75,72.75,2023,199,10.56,,20.52877138,,,,
17.75,73.25,2023,199,10.14,,19.71228616,,,,
18.25,69.75,2023,199,11.61,,22.56998445,,,,
18.25,70.25,2023,199,11.58,,22.51166407,,,,
18.25,70.75,2023,199,11.56,,22.47278383,,,,
18.25,71.25,2023,199,11.5,,22.35614308,,,,
18.25,71.75,2023,199,11.25,,21.87013997,,,,
18.25,72.25,2023,199,10.97,,21.32581649,,,,
18.25,72.75,2023,199,10.4,,20.21772939,,,,
18.25,73.25,2023,199,10.05,,19.53732504,,,,
18.75,69.75,2023,199,11.45,,22.25894246,,,,
18.75,70.25,2023,199,11.49,,22.33670295,,,,
18.75,70.75,2023,199,11.59,,22.5311042,,,,
18.75,71.25,2023,199,11.62,,22.58942457,,,,
18.75,71.75,2023,199,11.35,,22.06454121,,,,
18.75,72.25,2023,199,10.92,,21.22861586,,,,
18.75,72.75,2023,199,10.12,,19.67340591,,,,
18.75,73.25,2023,199,9.58,,18.62363919,,,,
19.25,69.75,2023,199,11.34,,22.04510109,,,,
19.25,70.25,2023,199,11.42,,22.20062208,,,,
19.25,70.75,2023,199,11.52,,22.39502333,,,,
19.25,71.25,2023,199,11.49,,22.33670295,,,,
19.25,71.75,2023,199,11.2,,21.77293935,,,,
19.25,72.25,2023,199,10.57,,20.54821151,,,,
19.25,72.75,2023,199,9.58,,18.62363919,,,,
19.25,73.25,2023,199,8.9,,17.30171073,,,,
12.75,69.75,2023,200,10.75,,20.89813375,21.84757554,Jul-19,1.5,24.35847589
12.75,70.25,2023,200,10.71,,20.82037325,,,,
12.75,70.75,2023,200,10.66,,20.72317263,,,,
12.75,71.25,2023,200,10.66,,20.72317263,,,,
12.75,71.75,2023,200,10.73,,20.8592535,,,,
12.75,72.25,2023,200,10.78,,20.95645412,,,,
12.75,72.75,2023,200,10.86,,21.11197512,,,,
12.75,73.25,2023,200,10.9,,21.18973561,,,,
13.25,69.75,2023,200,11.19,,21.75349922,,,,
13.25,70.25,2023,200,11.18,,21.7340591,,,,
13.25,70.75,2023,200,11.14,,21.6562986,,,,
13.25,71.25,2023,200,11.07,,21.52021773,,,,
13.25,71.75,2023,200,11,,21.38413686,,,,
13.25,72.25,2023,200,10.95,,21.28693624,,,,
13.25,72.75,2023,200,10.96,,21.30637636,,,,
13.25,73.25,2023,200,10.94,,21.26749611,,,,
13.75,69.75,2023,200,11.52,,22.39502333,,,,
13.75,70.25,2023,200,11.49,,22.33670295,,,,
13.75,70.75,2023,200,11.4,,22.16174184,,,,
13.75,71.25,2023,200,11.21,,21.79237947,,,,
13.75,71.75,2023,200,10.98,,21.34525661,,,,
13.75,72.25,2023,200,10.86,,21.11197512,,,,
13.75,72.75,2023,200,10.8,,20.99533437,,,,
13.75,73.25,2023,200,10.68,,20.76205288,,,,
14.25,69.75,2023,200,11.66,,22.66718507,,,,
14.25,70.25,2023,200,11.61,,22.56998445,,,,
14.25,70.75,2023,200,11.47,,22.29782271,,,,
14.25,71.25,2023,200,11.2,,21.77293935,,,,
14.25,71.75,2023,200,10.88,,21.15085537,,,,
14.25,72.25,2023,200,10.7,,20.80093313,,,,
14.25,72.75,2023,200,10.53,,20.47045101,,,,
14.25,73.25,2023,200,10.27,,19.96500778,,,,
14.75,69.75,2023,200,11.68,,22.70606532,,,,
14.75,70.25,2023,200,11.6,,22.55054432,,,,
14.75,70.75,2023,200,11.47,,22.29782271,,,,
14.75,71.25,2023,200,11.26,,21.88958009,,,,
14.75,71.75,2023,200,10.96,,21.30637636,,,,
14.75,72.25,2023,200,10.67,,20.74261275,,,,
14.75,72.75,2023,200,10.41,,20.23716952,,,,
14.75,73.25,2023,200,9.99,,19.42068429,,,,
15.25,69.75,2023,200,11.82,,22.97822706,,,,
15.25,70.25,2023,200,11.71,,22.76438569,,,,
15.25,70.75,2023,200,11.59,,22.5311042,,,,
15.25,71.25,2023,200,11.48,,22.31726283,,,,
15.25,71.75,2023,200,11.22,,21.8118196,,,,
15.25,72.25,2023,200,10.85,,21.09253499,,,,
15.25,72.75,2023,200,10.59,,20.58709176,,,,
15.25,73.25,2023,200,10.22,,19.86780715,,,,
15.75,69.75,2023,200,12.04,,23.4059098,,,,
15.75,70.25,2023,200,11.91,,23.15318818,,,,
15.75,70.75,2023,200,11.76,,22.86158631,,,,
15.75,71.25,2023,200,11.73,,22.80326594,,,,
15.75,71.75,2023,200,11.54,,22.43390358,,,,
15.75,72.25,2023,200,11.19,,21.75349922,,,,
15.75,72.75,2023,200,10.92,,21.22861586,,,,
15.75,73.25,2023,200,10.62,,20.64541213,,,,
16.25,69.75,2023,200,12.28,,23.87247278,,,,
16.25,70.25,2023,200,12.08,,23.4836703,,,,
16.25,70.75,2023,200,11.87,,23.07542768,,,,
16.25,71.25,2023,200,11.85,,23.03654743,,,,
16.25,71.75,2023,200,11.71,,22.76438569,,,,
16.25,72.25,2023,200,11.4,,22.16174184,,,,
16.25,72.75,2023,200,11.07,,21.52021773,,,,
16.25,73.25,2023,200,10.75,,20.89813375,,,,
16.75,69.75,2023,200,12.45,,24.2029549,,,,
16.75,70.25,2023,200,12.2,,23.71695179,,,,
16.75,70.75,2023,200,11.97,,23.26982893,,,,
16.75,71.25,2023,200,11.91,,23.15318818,,,,
16.75,71.75,2023,200,11.68,,22.70606532,,,,
16.75,72.25,2023,200,11.39,,22.14230171,,,,
16.75,72.75,2023,200,11,,21.38413686,,,,
16.75,73.25,2023,200,10.64,,20.68429238,,,,
17.25,69.75,2023,200,12.51,,24.31959565,,,,
17.25,70.25,2023,200,12.26,,23.83359253,,,,
17.25,70.75,2023,200,12.02,,23.36702955,,,,
17.25,71.25,2023,200,11.89,,23.11430793,,,,
17.25,71.75,2023,200,11.53,,22.41446345,,,,
17.25,72.25,2023,200,11.19,,21.75349922,,,,
17.25,72.75,2023,200,10.65,,20.7037325,,,,
17.25,73.25,2023,200,10.18,,19.79004666,,,,
17.75,69.75,2023,200,12.53,,24.35847589,,,,
17.75,70.25,2023,200,12.26,,23.83359253,,,,
17.75,70.75,2023,200,12,,23.3281493,,,,
17.75,71.25,2023,200,11.82,,22.97822706,,,,
17.75,71.75,2023,200,11.38,,22.12286159,,,,
17.75,72.25,2023,200,10.94,,21.26749611,,,,
17.75,72.75,2023,200,10.25,,19.92612753,,,,
17.75,73.25,2023,200,9.69,,18.83748056,,,,
18.25,69.75,2023,200,12.35,,24.00855365,,,,
18.25,70.25,2023,200,12.14,,23.60031104,,,,
18.25,70.75,2023,200,11.94,,23.21150855,,,,
18.25,71.25,2023,200,11.77,,22.88102644,,,,
18.25,71.75,2023,200,11.33,,22.02566096,,,,
18.25,72.25,2023,200,10.85,,21.09253499,,,,
18.25,72.75,2023,200,10.13,,19.69284603,,,,
18.25,73.25,2023,200,9.57,,18.60419907,,,,
18.75,69.75,2023,200,12.08,,23.4836703,,,,
18.75,70.25,2023,200,12.01,,23.34758942,,,,
18.75,70.75,2023,200,11.91,,23.15318818,,,,
18.75,71.25,2023,200,11.76,,22.86158631,,,,
18.75,71.75,2023,200,11.42,,22.20062208,,,,
18.75,72.25,2023,200,10.87,,21.13141524,,,,
18.75,72.75,2023,200,10.1,,19.63452566,,,,
18.75,73.25,2023,200,9.55,,18.56531882,,,,
19.25,69.75,2023,200,11.9,,23.13374806,,,,
19.25,70.25,2023,200,11.88,,23.09486781,,,,
19.25,70.75,2023,200,11.79,,22.91990669,,,,
19.25,71.25,2023,200,11.68,,22.70606532,,,,
19.25,71.75,2023,200,11.37,,22.10342146,,,,
19.25,72.25,2023,200,10.74,,20.87869362,,,,
19.25,72.75,2023,200,9.9,,19.24572317,,,,
19.25,73.25,2023,200,9.34,,18.15707621,,,,
12.75,69.75,2023,201,11.23,,21.83125972,20.41629638,Jul-20,1.5,22.49222395
12.75,70.25,2023,201,10.99,,21.36469673,,,,
12.75,70.75,2023,201,10.77,,20.937014,,,,
12.75,71.25,2023,201,10.62,,20.64541213,,,,
12.75,71.75,2023,201,10.56,,20.52877138,,,,
12.75,72.25,2023,201,10.47,,20.35381026,,,,
12.75,72.75,2023,201,10.4,,20.21772939,,,,
12.75,73.25,2023,201,10.24,,19.9066874,,,,
13.25,69.75,2023,201,11.4,,22.16174184,,,,
13.25,70.25,2023,201,11.18,,21.7340591,,,,
13.25,70.75,2023,201,10.92,,21.22861586,,,,
13.25,71.25,2023,201,10.67,,20.74261275,,,,
13.25,71.75,2023,201,10.62,,20.64541213,,,,
13.25,72.25,2023,201,10.51,,20.43157076,,,,
13.25,72.75,2023,201,10.4,,20.21772939,,,,
13.25,73.25,2023,201,10.19,,19.80948678,,,,
13.75,69.75,2023,201,11.55,,22.4533437,,,,
13.75,70.25,2023,201,11.28,,21.92846034,,,,
13.75,70.75,2023,201,10.93,,21.24805599,,,,
13.75,71.25,2023,201,10.57,,20.54821151,,,,
13.75,71.75,2023,201,10.48,,20.37325039,,,,
13.75,72.25,2023,201,10.42,,20.25660964,,,,
13.75,72.75,2023,201,10.29,,20.00388802,,,,
13.75,73.25,2023,201,9.99,,19.42068429,,,,
14.25,69.75,2023,201,11.57,,22.49222395,,,,
14.25,70.25,2023,201,11.24,,21.85069984,,,,
14.25,70.75,2023,201,10.83,,21.05365474,,,,
14.25,71.25,2023,201,10.38,,20.17884914,,,,
14.25,71.75,2023,201,10.3,,20.02332815,,,,
14.25,72.25,2023,201,10.35,,20.12052877,,,,
14.25,72.75,2023,201,10.23,,19.88724728,,,,
14.25,73.25,2023,201,9.84,,19.12908243,,,,
14.75,69.75,2023,201,11.43,,22.22006221,,,,
14.75,70.25,2023,201,11.07,,21.52021773,,,,
14.75,70.75,2023,201,10.67,,20.74261275,,,,
14.75,71.25,2023,201,10.27,,19.96500778,,,,
14.75,71.75,2023,201,10.24,,19.9066874,,,,
14.75,72.25,2023,201,10.34,,20.10108865,,,,
14.75,72.75,2023,201,10.27,,19.96500778,,,,
14.75,73.25,2023,201,9.79,,19.0318818,,,,
15.25,69.75,2023,201,11.25,,21.87013997,,,,
15.25,70.25,2023,201,10.87,,21.13141524,,,,
15.25,70.75,2023,201,10.5,,20.41213064,,,,
15.25,71.25,2023,201,10.18,,19.79004666,,,,
15.25,71.75,2023,201,10.23,,19.88724728,,,,
15.25,72.25,2023,201,10.34,,20.10108865,,,,
15.25,72.75,2023,201,10.38,,20.17884914,,,,
15.25,73.25,2023,201,9.92,,19.28460342,,,,
15.75,69.75,2023,201,11.11,,21.59797823,,,,
15.75,70.25,2023,201,10.72,,20.83981337,,,,
15.75,70.75,2023,201,10.36,,20.1399689,,,,
15.75,71.25,2023,201,10.05,,19.53732504,,,,
15.75,71.75,2023,201,10.26,,19.94556765,,,,
15.75,72.25,2023,201,10.42,,20.25660964,,,,
15.75,72.75,2023,201,10.47,,20.35381026,,,,
15.75,73.25,2023,201,10.01,,19.45956454,,,,
16.25,69.75,2023,201,10.94,,21.26749611,,,,
16.25,70.25,2023,201,10.57,,20.54821151,,,,
16.25,70.75,2023,201,10.25,,19.92612753,,,,
16.25,71.25,2023,201,9.96,,19.36236392,,,,
16.25,71.75,2023,201,10.35,,20.12052877,,,,
16.25,72.25,2023,201,10.56,,20.52877138,,,,
16.25,72.75,2023,201,10.36,,20.1399689,,,,
16.25,73.25,2023,201,9.69,,18.83748056,,,,
16.75,69.75,2023,201,10.73,,20.8592535,,,,
16.75,70.25,2023,201,10.45,,20.31493002,,,,
16.75,70.75,2023,201,10.2,,19.82892691,,,,
16.75,71.25,2023,201,9.99,,19.42068429,,,,
16.75,71.75,2023,201,10.4,,20.21772939,,,,
16.75,72.25,2023,201,10.62,,20.64541213,,,,
16.75,72.75,2023,201,10.18,,19.79004666,,,,
16.75,73.25,2023,201,9.4,,18.27371695,,,,
17.25,69.75,2023,201,10.57,,20.54821151,,,,
17.25,70.25,2023,201,10.41,,20.23716952,,,,
17.25,70.75,2023,201,10.28,,19.9844479,,,,
17.25,71.25,2023,201,10.26,,19.94556765,,,,
17.25,71.75,2023,201,10.49,,20.39269051,,,,
17.25,72.25,2023,201,10.6,,20.60653188,,,,
17.25,72.75,2023,201,10.18,,19.79004666,,,,
17.25,73.25,2023,201,9.62,,18.70139969,,,,
17.75,69.75,2023,201,10.5,,20.41213064,,,,
17.75,70.25,2023,201,10.47,,20.35381026,,,,
17.75,70.75,2023,201,10.49,,20.39269051,,,,
17.75,71.25,2023,201,10.63,,20.66485226,,,,
17.75,71.75,2023,201,10.62,,20.64541213,,,,
17.75,72.25,2023,201,10.61,,20.62597201,,,,
17.75,72.75,2023,201,10.32,,20.0622084,,,,
17.75,73.25,2023,201,10.01,,19.45956454,,,,
18.25,69.75,2023,201,10.42,,20.25660964,,,,
18.25,70.25,2023,201,10.45,,20.31493002,,,,
18.25,70.75,2023,201,10.57,,20.54821151,,,,
18.25,71.25,2023,201,10.73,,20.8592535,,,,
18.25,71.75,2023,201,10.63,,20.66485226,,,,
18.25,72.25,2023,201,10.59,,20.58709176,,,,
18.25,72.75,2023,201,10.35,,20.12052877,,,,
18.25,73.25,2023,201,10.14,,19.71228616,,,,
18.75,69.75,2023,201,10.32,,20.0622084,,,,
18.75,70.25,2023,201,10.39,,20.19828927,,,,
18.75,70.75,2023,201,10.56,,20.52877138,,,,
18.75,71.25,2023,201,10.73,,20.8592535,,,,
18.75,71.75,2023,201,10.73,,20.8592535,,,,
18.75,72.25,2023,201,10.7,,20.80093313,,,,
18.75,72.75,2023,201,10.38,,20.17884914,,,,
18.75,73.25,2023,201,10.01,,19.45956454,,,,
19.25,69.75,2023,201,10.54,,20.48989114,,,,
19.25,70.25,2023,201,10.68,,20.76205288,,,,
19.25,70.75,2023,201,10.79,,20.97589425,,,,
19.25,71.25,2023,201,10.91,,21.20917574,,,,
19.25,71.75,2023,201,11.04,,21.46189736,,,,
19.25,72.25,2023,201,11.09,,21.55909798,,,,
19.25,72.75,2023,201,10.54,,20.48989114,,,,
19.25,73.25,2023,201,9.67,,18.79860031,,,,
12.75,69.75,2023,202,10.23,,19.88724728,18.98206649,Jul-21,1,21.5785381
12.75,70.25,2023,202,10.18,,19.79004666,,,,
12.75,70.75,2023,202,10.16,,19.75116641,,,,
12.75,71.25,2023,202,10.14,,19.71228616,,,,
12.75,71.75,2023,202,9.99,,19.42068429,,,,
12.75,72.25,2023,202,9.83,,19.1096423,,,,
12.75,72.75,2023,202,9.7,,18.85692068,,,,
12.75,73.25,2023,202,9.54,,18.54587869,,,,
13.25,69.75,2023,202,10.27,,19.96500778,,,,
13.25,70.25,2023,202,10.16,,19.75116641,,,,
13.25,70.75,2023,202,10.12,,19.67340591,,,,
13.25,71.25,2023,202,10.04,,19.51788491,,,,
13.25,71.75,2023,202,9.91,,19.2651633,,,,
13.25,72.25,2023,202,9.84,,19.12908243,,,,
13.25,72.75,2023,202,9.8,,19.05132193,,,,
13.25,73.25,2023,202,9.69,,18.83748056,,,,
13.75,69.75,2023,202,10.31,,20.04276827,,,,
13.75,70.25,2023,202,10.13,,19.69284603,,,,
13.75,70.75,2023,202,10,,19.44012442,,,,
13.75,71.25,2023,202,9.88,,19.20684292,,,,
13.75,71.75,2023,202,9.88,,19.20684292,,,,
13.75,72.25,2023,202,10.01,,19.45956454,,,,
13.75,72.75,2023,202,10.1,,19.63452566,,,,
13.75,73.25,2023,202,10.01,,19.45956454,,,,
14.25,69.75,2023,202,10.37,,20.15940902,,,,
14.25,70.25,2023,202,10.14,,19.71228616,,,,
14.25,70.75,2023,202,9.97,,19.38180404,,,,
14.25,71.25,2023,202,9.87,,19.1874028,,,,
14.25,71.75,2023,202,9.93,,19.30404355,,,,
14.25,72.25,2023,202,10.13,,19.69284603,,,,
14.25,72.75,2023,202,10.24,,19.9066874,,,,
14.25,73.25,2023,202,10.13,,19.69284603,,,,
14.75,69.75,2023,202,10.42,,20.25660964,,,,
14.75,70.25,2023,202,10.16,,19.75116641,,,,
14.75,70.75,2023,202,9.94,,19.32348367,,,,
14.75,71.25,2023,202,9.85,,19.14852255,,,,
14.75,71.75,2023,202,9.89,,19.22628305,,,,
14.75,72.25,2023,202,9.98,,19.40124417,,,,
14.75,72.75,2023,202,10.03,,19.49844479,,,,
14.75,73.25,2023,202,9.78,,19.01244168,,,,
15.25,69.75,2023,202,10.48,,20.37325039,,,,
15.25,70.25,2023,202,10.17,,19.77060653,,,,
15.25,70.75,2023,202,9.87,,19.1874028,,,,
15.25,71.25,2023,202,9.74,,18.93468118,,,,
15.25,71.75,2023,202,9.76,,18.97356143,,,,
15.25,72.25,2023,202,9.71,,18.87636081,,,,
15.25,72.75,2023,202,9.62,,18.70139969,,,,
15.25,73.25,2023,202,9.13,,17.74883359,,,,
15.75,69.75,2023,202,10.59,,20.58709176,,,,
15.75,70.25,2023,202,10.26,,19.94556765,,,,
15.75,70.75,2023,202,9.89,,19.22628305,,,,
15.75,71.25,2023,202,9.6,,18.66251944,,,,
15.75,71.75,2023,202,9.5,,18.4681182,,,,
15.75,72.25,2023,202,9.38,,18.2348367,,,,
15.75,72.75,2023,202,9.14,,17.76827372,,,,
15.75,73.25,2023,202,8.46,,16.44634526,,,,
16.25,69.75,2023,202,10.83,,21.05365474,,,,
16.25,70.25,2023,202,10.46,,20.33437014,,,,
16.25,70.75,2023,202,10.09,,19.61508554,,,,
16.25,71.25,2023,202,9.72,,18.89580093,,,,
16.25,71.75,2023,202,9.49,,18.44867807,,,,
16.25,72.25,2023,202,9.29,,18.05987558,,,,
16.25,72.75,2023,202,8.76,,17.02954899,,,,
16.25,73.25,2023,202,7.85,,15.26049767,,,,
16.75,69.75,2023,202,11.05,,21.48133748,,,,
16.75,70.25,2023,202,10.68,,20.76205288,,,,
16.75,70.75,2023,202,10.33,,20.08164852,,,,
16.75,71.25,2023,202,10.01,,19.45956454,,,,
16.75,71.75,2023,202,9.71,,18.87636081,,,,
16.75,72.25,2023,202,9.46,,18.3903577,,,,
16.75,72.75,2023,202,8.55,,16.62130638,,,,
16.75,73.25,2023,202,7.3,,14.19129082,,,,
17.25,69.75,2023,202,11.1,,21.5785381,,,,
17.25,70.25,2023,202,10.84,,21.07309487,,,,
17.25,70.75,2023,202,10.54,,20.48989114,,,,
17.25,71.25,2023,202,10.21,,19.84836703,,,,
17.25,71.75,2023,202,9.8,,19.05132193,,,,
17.25,72.25,2023,202,9.51,,18.48755832,,,,
17.25,72.75,2023,202,8.43,,16.38802488,,,,
17.25,73.25,2023,202,7.11,,13.82192846,,,,
17.75,69.75,2023,202,10.77,,20.937014,,,,
17.75,70.25,2023,202,10.62,,20.64541213,,,,
17.75,70.75,2023,202,10.43,,20.27604977,,,,
17.75,71.25,2023,202,10.16,,19.75116641,,,,
17.75,71.75,2023,202,9.7,,18.85692068,,,,
17.75,72.25,2023,202,9.35,,18.17651633,,,,
17.75,72.75,2023,202,8.38,,16.29082426,,,,
17.75,73.25,2023,202,7.37,,14.3273717,,,,
18.25,69.75,2023,202,10.32,,20.0622084,,,,
18.25,70.25,2023,202,10.26,,19.94556765,,,,
18.25,70.75,2023,202,10.18,,19.79004666,,,,
18.25,71.25,2023,202,9.95,,19.34292379,,,,
18.25,71.75,2023,202,9.58,,18.62363919,,,,
18.25,72.25,2023,202,9.23,,17.94323484,,,,
18.25,72.75,2023,202,8.4,,16.32970451,,,,
18.25,73.25,2023,202,7.69,,14.94945568,,,,
18.75,69.75,2023,202,10.12,,19.67340591,,,,
18.75,70.25,2023,202,10.21,,19.84836703,,,,
18.75,70.75,2023,202,10.21,,19.84836703,,,,
18.75,71.25,2023,202,9.99,,19.42068429,,,,
18.75,71.75,2023,202,9.71,,18.87636081,,,,
18.75,72.25,2023,202,9.5,,18.4681182,,,,
18.75,72.75,2023,202,8.67,,16.85458787,,,,
18.75,73.25,2023,202,7.87,,15.29937792,,,,
19.25,69.75,2023,202,10.01,,19.45956454,,,,
19.25,70.25,2023,202,10.19,,19.80948678,,,,
19.25,70.75,2023,202,10.28,,19.9844479,,,,
19.25,71.25,2023,202,10.24,,19.9066874,,,,
19.25,71.75,2023,202,10.09,,19.61508554,,,,
19.25,72.25,2023,202,9.94,,19.32348367,,,,
19.25,72.75,2023,202,9,,17.49611198,,,,
19.25,73.25,2023,202,8.02,,15.59097978,,,,
12.75,69.75,2023,203,10.74,,20.87869362,20.22154799,Jul-22,1.5,22.12286159
12.75,70.25,2023,203,10.68,,20.76205288,,,,
12.75,70.75,2023,203,10.48,,20.37325039,,,,
12.75,71.25,2023,203,10.18,,19.79004666,,,,
12.75,71.75,2023,203,9.88,,19.20684292,,,,
12.75,72.25,2023,203,9.5,,18.4681182,,,,
12.75,72.75,2023,203,9.29,,18.05987558,,,,
12.75,73.25,2023,203,9.2,,17.88491446,,,,
13.25,69.75,2023,203,11.11,,21.59797823,,,,
13.25,70.25,2023,203,10.98,,21.34525661,,,,
13.25,70.75,2023,203,10.76,,20.91757387,,,,
13.25,71.25,2023,203,10.49,,20.39269051,,,,
13.25,71.75,2023,203,10.28,,19.9844479,,,,
13.25,72.25,2023,203,10.07,,19.57620529,,,,
13.25,72.75,2023,203,9.87,,19.1874028,,,,
13.25,73.25,2023,203,9.59,,18.64307932,,,,
13.75,69.75,2023,203,11.3,,21.96734059,,,,
13.75,70.25,2023,203,11.16,,21.69517885,,,,
13.75,70.75,2023,203,10.97,,21.32581649,,,,
13.75,71.25,2023,203,10.77,,20.937014,,,,
13.75,71.75,2023,203,10.6,,20.60653188,,,,
13.75,72.25,2023,203,10.53,,20.47045101,,,,
13.75,72.75,2023,203,10.37,,20.15940902,,,,
13.75,73.25,2023,203,10.01,,19.45956454,,,,
14.25,69.75,2023,203,11.2,,21.77293935,,,,
14.25,70.25,2023,203,11.09,,21.55909798,,,,
14.25,70.75,2023,203,10.99,,21.36469673,,,,
14.25,71.25,2023,203,10.89,,21.17029549,,,,
14.25,71.75,2023,203,10.66,,20.72317263,,,,
14.25,72.25,2023,203,10.55,,20.50933126,,,,
14.25,72.75,2023,203,10.39,,20.19828927,,,,
14.25,73.25,2023,203,10.09,,19.61508554,,,,
14.75,69.75,2023,203,11.09,,21.55909798,,,,
14.75,70.25,2023,203,11.04,,21.46189736,,,,
14.75,70.75,2023,203,11.03,,21.44245723,,,,
14.75,71.25,2023,203,10.96,,21.30637636,,,,
14.75,71.75,2023,203,10.66,,20.72317263,,,,
14.75,72.25,2023,203,10.46,,20.33437014,,,,
14.75,72.75,2023,203,10.32,,20.0622084,,,,
14.75,73.25,2023,203,10.05,,19.53732504,,,,
15.25,69.75,2023,203,11.15,,21.67573872,,,,
15.25,70.25,2023,203,11.13,,21.63685848,,,,
15.25,70.75,2023,203,11.13,,21.63685848,,,,
15.25,71.25,2023,203,11.05,,21.48133748,,,,
15.25,71.75,2023,203,10.82,,21.03421462,,,,
15.25,72.25,2023,203,10.67,,20.74261275,,,,
15.25,72.75,2023,203,10.54,,20.48989114,,,,
15.25,73.25,2023,203,10.14,,19.71228616,,,,
15.75,69.75,2023,203,11.24,,21.85069984,,,,
15.75,70.25,2023,203,11.2,,21.77293935,,,,
15.75,70.75,2023,203,11.2,,21.77293935,,,,
15.75,71.25,2023,203,11.09,,21.55909798,,,,
15.75,71.75,2023,203,10.91,,21.20917574,,,,
15.75,72.25,2023,203,10.76,,20.91757387,,,,
15.75,72.75,2023,203,10.58,,20.56765163,,,,
15.75,73.25,2023,203,10.14,,19.71228616,,,,
16.25,69.75,2023,203,11.29,,21.94790047,,,,
16.25,70.25,2023,203,11.23,,21.83125972,,,,
16.25,70.75,2023,203,11.19,,21.75349922,,,,
16.25,71.25,2023,203,11.01,,21.40357698,,,,
16.25,71.75,2023,203,10.86,,21.11197512,,,,
16.25,72.25,2023,203,10.68,,20.76205288,,,,
16.25,72.75,2023,203,10.39,,20.19828927,,,,
