-BEGIN HEADER-,,,,,,,,,
NASA/POWER CERES/MERRA2 Native Resolution Daily Data,,,,,,,,,
Dates (month/day/year): 01/01/2024 through 02/29/2024,,,,,,,,,
Location: Regional,,,,,,,,,
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters,,,,,,,,,
The value for missing source data that cannot be computed or is outside of the sources availability range: -999,,,,,,,,,
Parameter(s):,,,,,,,,,
WS10M_MAX     MERRA-2 Wind Speed at 10 Meters Maximum (m/s),,,,,,,,,
-END HEADER-,,,,,,,,,
LAT,LON,YEAR,DOY,WS10M_MAX,knots,avg,date,T,max
11.75,68.25,2024,3,5.66,11.00311042,,,,
11.75,68.75,2024,3,5.2,10.1088647,,,,
11.75,69.25,2024,3,4.66,9.059097978,,,,
11.75,69.75,2024,3,4.16,8.087091757,,,,
11.75,70.25,2024,3,3.68,7.153965785,,,,
11.75,70.75,2024,3,3.22,6.259720062,,,,
11.75,71.25,2024,3,2.87,5.579315708,,,,
11.75,71.75,2024,3,2.55,4.957231726,,,,
11.75,72.25,2024,3,2.09,4.062986003,,,,
11.75,72.75,2024,3,1.95,3.790824261,,,,
11.75,73.25,2024,3,2.16,4.199066874,,,,
12.25,67.75,2024,3,6.22,12.09175739,,,,
12.25,68.25,2024,3,5.91,11.48911353,,,,
12.25,68.75,2024,3,5.46,10.61430793,,,,
12.25,69.25,2024,3,4.86,9.447900467,,,,
12.25,69.75,2024,3,4.24,8.242612753,,,,
12.25,70.25,2024,3,3.62,7.037325039,,,,
12.25,70.75,2024,3,3.06,5.948678072,,,,
12.25,71.25,2024,3,2.67,5.190513219,,,,
12.25,71.75,2024,3,2.45,4.762830482,,,,
12.25,72.25,2024,3,2.09,4.062986003,,,,
12.25,72.75,2024,3,1.93,3.751944012,,,,
12.25,73.25,2024,3,2.1,4.082426128,,,,
12.75,67.75,2024,3,6.04,11.74183515,,,,
12.75,68.25,2024,3,5.73,11.13919129,,,,
12.75,68.75,2024,3,5.4,10.49766719,,,,
12.75,69.25,2024,3,4.96,9.642301711,,,,
12.75,69.75,2024,3,4.44,8.631415241,,,,
12.75,70.25,2024,3,3.92,7.620528771,,,,
12.75,70.75,2024,3,3.44,6.687402799,,,,
12.75,71.25,2024,3,3.06,5.948678072,,,,
12.75,71.75,2024,3,2.83,5.50155521,,,,
12.75,72.25,2024,3,2.43,4.723950233,,,,
12.75,72.75,2024,3,2.08,4.043545879,,,,
12.75,73.25,2024,3,2.02,3.926905132,,,,
13.25,67.75,2024,3,5.87,11.41135303,,,,
13.25,68.25,2024,3,5.5,10.69206843,,,,
13.25,68.75,2024,3,5.27,10.24494557,,,,
13.25,69.25,2024,3,5.05,9.81726283,,,,
13.25,69.75,2024,3,4.69,9.117418351,,,,
13.25,70.25,2024,3,4.3,8.359253499,,,,
13.25,70.75,2024,3,3.95,7.678849145,,,,
13.25,71.25,2024,3,3.67,7.134525661,,,,
13.25,71.75,2024,3,3.5,6.804043546,,,,
13.25,72.25,2024,3,3.12,6.065318818,,,,
13.25,72.75,2024,3,2.52,4.898911353,,,,
13.25,73.25,2024,3,2.01,3.907465008,,,,
13.75,67.75,2024,3,5.7,11.08087092,,,,
13.75,68.25,2024,3,5.31,10.32270607,,,,
13.75,68.75,2024,3,5.12,9.953343701,,,,
13.75,69.25,2024,3,5.06,9.836702955,,,,
13.75,69.75,2024,3,4.88,9.486780715,,,,
13.75,70.25,2024,3,4.64,9.020217729,,,,
13.75,70.75,2024,3,4.41,8.573094868,,,,
13.75,71.25,2024,3,4.27,8.300933126,,,,
13.75,71.75,2024,3,4.22,8.203732504,,,,
13.75,72.25,2024,3,3.88,7.542768274,,,,
13.75,72.75,2024,3,3.15,6.123639191,,,,
13.75,73.25,2024,3,2.33,4.529548989,,,,
14.25,67.75,2024,3,5.58,10.84758942,,,,
14.25,68.25,2024,3,5.2,10.1088647,,,,
14.25,68.75,2024,3,4.97,9.661741835,,,,
14.25,69.25,2024,3,4.99,9.700622084,,,,
14.25,69.75,2024,3,5.02,9.758942457,,,,
14.25,70.25,2024,3,4.99,9.700622084,,,,
14.25,70.75,2024,3,4.91,9.545101089,,,,
14.25,71.25,2024,3,4.85,9.428460342,,,,
14.25,71.75,2024,3,4.75,9.234059098,,,,
14.25,72.25,2024,3,4.41,8.573094868,,,,
14.25,72.75,2024,3,3.87,7.523328149,,,,
14.25,73.25,2024,3,3.23,6.279160187,,,,
14.75,67.75,2024,3,5.59,10.86702955,,,,
14.75,68.25,2024,3,5.24,10.18662519,,,,
14.75,68.75,2024,3,4.98,9.68118196,,,,
14.75,69.25,2024,3,5.08,9.875583204,,,,
14.75,69.75,2024,3,5.27,10.24494557,,,,
14.75,70.25,2024,3,5.38,10.45878694,,,,
14.75,70.75,2024,3,5.39,10.47822706,,,,
14.75,71.25,2024,3,5.33,10.36158631,,,,
14.75,71.75,2024,3,5.21,10.12830482,,,,
14.75,72.25,2024,3,4.9,9.525660964,,,,
14.75,72.75,2024,3,4.57,8.884136858,,,,
14.75,73.25,2024,3,4.11,7.989891135,,,,
15.25,67.75,2024,3,5.72,11.11975117,,,,
15.25,68.25,2024,3,5.48,10.65318818,,,,
15.25,68.75,2024,3,5.32,10.34214619,,,,
15.25,69.25,2024,3,5.46,10.61430793,,,,
15.25,69.75,2024,3,5.59,10.86702955,,,,
15.25,70.25,2024,3,5.69,11.06143079,,,,
15.25,70.75,2024,3,5.73,11.13919129,,,,
15.25,71.25,2024,3,5.74,11.15863142,,,,
15.25,71.75,2024,3,5.67,11.02255054,,,,
15.25,72.25,2024,3,5.47,10.63374806,,,,
15.25,72.75,2024,3,5.21,10.12830482,,,,
15.25,73.25,2024,3,4.66,9.059097978,,,,
15.75,67.75,2024,3,5.94,11.5474339,,,,
15.75,68.25,2024,3,5.85,11.37247278,,,,
15.75,68.75,2024,3,5.82,11.31415241,,,,
15.75,69.25,2024,3,5.9,11.46967341,,,,
15.75,69.75,2024,3,5.95,11.56687403,,,,
15.75,70.25,2024,3,5.97,11.60575428,,,,
15.75,70.75,2024,3,5.99,11.64463453,,,,
15.75,71.25,2024,3,6.07,11.80015552,,,,
15.75,71.75,2024,3,6.02,11.7029549,,,,
15.75,72.25,2024,3,6.09,11.83903577,,,,
15.75,72.75,2024,3,5.9,11.46967341,,,,
15.75,73.25,2024,3,5.19,10.08942457,,,,
16.25,67.75,2024,3,6.04,11.74183515,,,,
16.25,68.25,2024,3,6.07,11.80015552,,,,
16.25,68.75,2024,3,6.16,11.97511664,,,,
16.25,69.25,2024,3,6.22,12.09175739,,,,
16.25,69.75,2024,3,6.25,12.15007776,,,,
16.25,70.25,2024,3,6.24,12.13063764,,,,
16.25,70.75,2024,3,6.24,12.13063764,,,,
16.25,71.25,2024,3,6.31,12.26671851,,,,
16.25,71.75,2024,3,6.32,12.28615863,,,,
16.25,72.25,2024,3,6.65,12.92768274,,,,
16.25,72.75,2024,3,6.49,12.61664075,,,,
16.25,73.25,2024,3,5.64,10.96423017,,,,
16.75,67.75,2024,3,6.09,11.83903577,,,,
16.75,68.25,2024,3,6.1,11.85847589,,,,
16.75,68.75,2024,3,6.25,12.15007776,,,,
16.75,69.25,2024,3,6.35,12.344479,,,,
16.75,69.75,2024,3,6.41,12.46111975,,,,
16.75,70.25,2024,3,6.41,12.46111975,,,,
16.75,70.75,2024,3,6.42,12.48055988,,,,
16.75,71.25,2024,3,6.51,12.655521,,,,
16.75,71.75,2024,3,6.59,12.81104199,,,,
16.75,72.25,2024,3,7.07,13.74416796,,,,
16.75,72.75,2024,3,6.67,12.96656299,,,,
16.75,73.25,2024,3,5.54,10.76982893,,,,
17.25,67.75,2024,3,6.34,12.32503888,,,,
17.25,68.25,2024,3,6.21,12.07231726,,,,
17.25,68.75,2024,3,6.3,12.24727838,,,,
17.25,69.25,2024,3,6.39,12.4222395,,,,
17.25,69.75,2024,3,6.43,12.5,,,,
17.25,70.25,2024,3,6.44,12.51944012,,,,
17.25,70.75,2024,3,6.45,12.53888025,,,,
17.25,71.25,2024,3,6.57,12.77216174,,,,
17.25,71.75,2024,3,6.77,13.16096423,,,,
17.25,72.25,2024,3,7.24,14.07465008,,,,
17.25,72.75,2024,3,6.53,12.69440124,,,,
17.25,73.25,2024,3,5.2,10.1088647,,,,
17.75,67.75,2024,3,6.68,12.98600311,,,,
17.75,68.25,2024,3,6.46,12.55832037,,,,
17.75,68.75,2024,3,6.48,12.59720062,,,,
17.75,69.25,2024,3,6.46,12.55832037,,,,
17.75,69.75,2024,3,6.42,12.48055988,,,,
17.75,70.25,2024,3,6.4,12.44167963,,,,
17.75,70.75,2024,3,6.39,12.4222395,,,,
17.75,71.25,2024,3,6.42,12.48055988,,,,
17.75,71.75,2024,3,6.81,13.23872473,,,,
17.75,72.25,2024,3,7.23,14.05520995,,,,
17.75,72.75,2024,3,6.47,12.5777605,,,,
17.75,73.25,2024,3,5.16,10.0311042,,,,
18.25,67.75,2024,3,6.93,13.47200622,,,,
18.25,68.25,2024,3,6.82,13.25816485,,,,
18.25,68.75,2024,3,6.82,13.25816485,,,,
18.25,69.25,2024,3,6.74,13.10264386,,,,
18.25,69.75,2024,3,6.59,12.81104199,,,,
18.25,70.25,2024,3,6.42,12.48055988,,,,
18.25,70.75,2024,3,6.3,12.24727838,,,,
18.25,71.25,2024,3,6.21,12.07231726,,,,
18.25,71.75,2024,3,6.71,13.04432348,,,,
18.25,72.25,2024,3,7.24,14.07465008,,,,
18.25,72.75,2024,3,6.51,12.655521,,,,
18.25,73.25,2024,3,5.08,9.875583204,,,,
18.75,67.75,2024,3,7.15,13.89968896,,,,
18.75,68.25,2024,3,7.2,13.99688958,,,,
18.75,68.75,2024,3,7.23,14.05520995,,,,
18.75,69.25,2024,3,7.2,13.99688958,,,,
18.75,69.75,2024,3,7.04,13.68584759,,,,
18.75,70.25,2024,3,6.78,13.18040435,,,,
18.75,70.75,2024,3,6.49,12.61664075,,,,
18.75,71.25,2024,3,6.3,12.24727838,,,,
18.75,71.75,2024,3,6.6,12.83048212,,,,
18.75,72.25,2024,3,7.23,14.05520995,,,,
18.75,72.75,2024,3,6.49,12.61664075,,,,
18.75,73.25,2024,3,4.85,9.428460342,,,,
19.25,67.75,2024,3,7.32,14.23017107,,,,
19.25,68.25,2024,3,7.45,14.48289269,,,,
19.25,68.75,2024,3,7.52,14.61897356,,,,
19.25,69.25,2024,3,7.56,14.69673406,,,,
19.25,69.75,2024,3,7.51,14.59953344,,,,
19.25,70.25,2024,3,7.36,14.30793157,,,,
19.25,70.75,2024,3,7.14,13.88024883,,,,
19.25,71.25,2024,3,6.91,13.43312597,,,,
19.25,71.75,2024,3,6.94,13.49144635,,,,
19.25,72.25,2024,3,7.15,13.89968896,,,,
19.25,72.75,2024,3,6.18,12.01399689,,,,
19.25,73.25,2024,3,4.56,8.864696734,,,,
10.25,67.75,2024,4,8.34,16.21306376,12.7140119,Jan-04,nil,18.27371695
10.25,68.25,2024,4,8.17,15.88258165,,,,
10.25,68.75,2024,4,8.43,16.38802488,,,,
10.25,69.25,2024,4,9.16,17.80715397,,,,
10.25,69.75,2024,4,7.61,14.79393468,,,,
10.25,70.25,2024,4,6.1,11.85847589,,,,
10.25,70.75,2024,4,5.28,10.26438569,,,,
10.25,71.25,2024,4,4.2,8.164852255,,,,
10.25,71.75,2024,4,3.99,7.756609642,,,,
10.25,72.25,2024,4,4.51,8.767496112,,,,
10.25,72.75,2024,4,5.52,10.73094868,,,,
10.25,73.25,2024,4,6.38,12.40279938,,,,
10.75,67.75,2024,4,8.73,16.97122862,,,,
10.75,68.25,2024,4,8.66,16.83514774,,,,
10.75,68.75,2024,4,8.76,17.02954899,,,,
10.75,69.25,2024,4,9.4,18.27371695,,,,
10.75,69.75,2024,4,9.01,17.5155521,,,,
10.75,70.25,2024,4,7.68,14.93001555,,,,
10.75,70.75,2024,4,5.75,11.17807154,,,,
10.75,71.25,2024,4,3.79,7.367807154,,,,
10.75,71.75,2024,4,3.13,6.084758942,,,,
10.75,72.25,2024,4,3.21,6.240279938,,,,
10.75,72.75,2024,4,3.88,7.542768274,,,,
10.75,73.25,2024,4,4.79,9.311819596,,,,
11.25,67.75,2024,4,8.89,17.28227061,,,,
11.25,68.25,2024,4,8.92,17.34059098,,,,
11.25,68.75,2024,4,8.9,17.30171073,,,,
11.25,69.25,2024,4,9.1,17.69051322,,,,
11.25,69.75,2024,4,8.98,17.45723173,,,,
11.25,70.25,2024,4,8.13,15.80482115,,,,
11.25,70.75,2024,4,6.48,12.59720062,,,,
11.25,71.25,2024,4,4.36,8.475894246,,,,
11.25,71.75,2024,4,3.24,6.298600311,,,,
11.25,72.25,2024,4,2.5,4.860031104,,,,
11.25,72.75,2024,4,2.35,4.568429238,,,,
11.25,73.25,2024,4,2.77,5.384914463,,,,
11.75,67.75,2024,4,8.75,17.01010886,,,,
11.75,68.25,2024,4,8.81,17.12674961,,,,
11.75,68.75,2024,4,8.82,17.14618974,,,,
11.75,69.25,2024,4,8.76,17.02954899,,,,
11.75,69.75,2024,4,8.51,16.54354588,,,,
11.75,70.25,2024,4,7.87,15.29937792,,,,
11.75,70.75,2024,4,6.75,13.12208398,,,,
11.75,71.25,2024,4,5.18,10.06998445,,,,
11.75,71.75,2024,4,3.85,7.4844479,,,,
11.75,72.25,2024,4,2.75,5.346034215,,,,
11.75,72.75,2024,4,2.22,4.315707621,,,,
11.75,73.25,2024,4,2.26,4.393468118,,,,
12.25,67.75,2024,4,8.53,16.58242613,,,,
12.25,68.25,2024,4,8.52,16.562986,,,,
12.25,68.75,2024,4,8.5,16.52410575,,,,
12.25,69.25,2024,4,8.41,16.34914463,,,,
12.25,69.75,2024,4,8.11,15.7659409,,,,
12.25,70.25,2024,4,7.54,14.65785381,,,,
12.25,70.75,2024,4,6.64,12.90824261,,,,
12.25,71.25,2024,4,5.42,10.53654743,,,,
12.25,71.75,2024,4,3.93,7.639968896,,,,
12.25,72.25,2024,4,2.81,5.462674961,,,,
12.25,72.75,2024,4,2.23,4.335147745,,,,
12.25,73.25,2024,4,2.2,4.276827372,,,,
12.75,67.75,2024,4,8.29,16.11586314,,,,
12.75,68.25,2024,4,8.28,16.09642302,,,,
12.75,68.75,2024,4,8.26,16.05754277,,,,
12.75,69.25,2024,4,8.16,15.86314152,,,,
12.75,69.75,2024,4,7.91,15.37713841,,,,
12.75,70.25,2024,4,7.47,14.52177294,,,,
12.75,70.75,2024,4,6.81,13.23872473,,,,
12.75,71.25,2024,4,5.92,11.50855365,,,,
12.75,71.75,2024,4,4.41,8.573094868,,,,
12.75,72.25,2024,4,3.06,5.948678072,,,,
12.75,72.75,2024,4,2.24,4.354587869,,,,
12.75,73.25,2024,4,2.07,4.024105754,,,,
13.25,67.75,2024,4,8.2,15.94090202,,,,
13.25,68.25,2024,4,8.16,15.86314152,,,,
13.25,68.75,2024,4,8.11,15.7659409,,,,
13.25,69.25,2024,4,8.01,15.57153966,,,,
13.25,69.75,2024,4,7.82,15.20217729,,,,
13.25,70.25,2024,4,7.52,14.61897356,,,,
13.25,70.75,2024,4,7.1,13.80248834,,,,
13.25,71.25,2024,4,6.52,12.67496112,,,,
13.25,71.75,2024,4,5.34,10.38102644,,,,
13.25,72.25,2024,4,3.82,7.426127527,,,,
13.25,72.75,2024,4,2.61,5.073872473,,,,
13.25,73.25,2024,4,2.2,4.276827372,,,,
13.75,67.75,2024,4,8.24,16.01866252,,,,
13.75,68.25,2024,4,8.15,15.8437014,,,,
13.75,68.75,2024,4,8.02,15.59097978,,,,
13.75,69.25,2024,4,7.88,15.31881804,,,,
13.75,69.75,2024,4,7.71,14.98833593,,,,
13.75,70.25,2024,4,7.51,14.59953344,,,,
13.75,70.75,2024,4,7.27,14.13297045,,,,
13.75,71.25,2024,4,6.95,13.51088647,,,,
13.75,71.75,2024,4,6.2,12.05287714,,,,
13.75,72.25,2024,4,4.88,9.486780715,,,,
13.75,72.75,2024,4,3.51,6.82348367,,,,
13.75,73.25,2024,4,2.67,5.190513219,,,,
14.25,67.75,2024,4,8.16,15.86314152,,,,
14.25,68.25,2024,4,8.07,15.6881804,,,,
14.25,68.75,2024,4,7.95,15.45489891,,,,
14.25,69.25,2024,4,7.77,15.10497667,,,,
14.25,69.75,2024,4,7.58,14.73561431,,,,
14.25,70.25,2024,4,7.39,14.36625194,,,,
14.25,70.75,2024,4,7.22,14.03576983,,,,
14.25,71.25,2024,4,7.07,13.74416796,,,,
14.25,71.75,2024,4,6.62,12.86936236,,,,
14.25,72.25,2024,4,5.71,11.10031104,,,,
14.25,72.75,2024,4,4.59,8.923017107,,,,
14.25,73.25,2024,4,3.62,7.037325039,,,,
14.75,67.75,2024,4,7.92,15.39657854,,,,
14.75,68.25,2024,4,7.79,15.14385692,,,,
14.75,68.75,2024,4,7.7,14.9688958,,,,
14.75,69.25,2024,4,7.58,14.73561431,,,,
14.75,69.75,2024,4,7.4,14.38569207,,,,
14.75,70.25,2024,4,7.21,14.0163297,,,,
14.75,70.75,2024,4,7.03,13.66640747,,,,
14.75,71.25,2024,4,6.89,13.39424572,,,,
14.75,71.75,2024,4,6.56,12.75272162,,,,
14.75,72.25,2024,4,5.88,11.43079316,,,,
14.75,72.75,2024,4,5.03,9.778382582,,,,
14.75,73.25,2024,4,4.26,8.281493002,,,,
15.25,67.75,2024,4,7.68,14.93001555,,,,
15.25,68.25,2024,4,7.48,14.54121306,,,,
15.25,68.75,2024,4,7.36,14.30793157,,,,
15.25,69.25,2024,4,7.29,14.1718507,,,,
15.25,69.75,2024,4,7.16,13.91912908,,,,
15.25,70.25,2024,4,6.99,13.58864697,,,,
15.25,70.75,2024,4,6.81,13.23872473,,,,
15.25,71.25,2024,4,6.65,12.92768274,,,,
15.25,71.75,2024,4,6.37,12.38335925,,,,
15.25,72.25,2024,4,5.87,11.41135303,,,,
15.25,72.75,2024,4,5.38,10.45878694,,,,
15.25,73.25,2024,4,4.86,9.447900467,,,,
15.75,67.75,2024,4,7.58,14.73561431,,,,
15.75,68.25,2024,4,7.33,14.2496112,,,,
15.75,68.75,2024,4,7.09,13.78304821,,,,
15.75,69.25,2024,4,7,13.60808709,,,,
15.75,69.75,2024,4,6.88,13.3748056,,,,
15.75,70.25,2024,4,6.74,13.10264386,,,,
15.75,70.75,2024,4,6.6,12.83048212,,,,
15.75,71.25,2024,4,6.46,12.55832037,,,,
15.75,71.75,2024,4,6.25,12.15007776,,,,
15.75,72.25,2024,4,6.1,11.85847589,,,,
15.75,72.75,2024,4,6.03,11.72239502,,,,
15.75,73.25,2024,4,5.6,10.88646967,,,,
16.25,67.75,2024,4,7.62,14.81337481,,,,
16.25,68.25,2024,4,7.38,14.34681182,,,,
16.25,68.75,2024,4,7.06,13.72472784,,,,
16.25,69.25,2024,4,6.78,13.18040435,,,,
16.25,69.75,2024,4,6.64,12.90824261,,,,
16.25,70.25,2024,4,6.54,12.71384137,,,,
16.25,70.75,2024,4,6.44,12.51944012,,,,
16.25,71.25,2024,4,6.36,12.36391913,,,,
16.25,71.75,2024,4,6.36,12.36391913,,,,
16.25,72.25,2024,4,6.52,12.67496112,,,,
16.25,72.75,2024,4,6.57,12.77216174,,,,
16.25,73.25,2024,4,5.94,11.5474339,,,,
16.75,67.75,2024,4,7.71,14.98833593,,,,
16.75,68.25,2024,4,7.56,14.69673406,,,,
16.75,68.75,2024,4,7.28,14.15241058,,,,
16.75,69.25,2024,4,6.82,13.25816485,,,,
16.75,69.75,2024,4,6.52,12.67496112,,,,
16.75,70.25,2024,4,6.39,12.4222395,,,,
16.75,70.75,2024,4,6.38,12.40279938,,,,
16.75,71.25,2024,4,6.4,12.44167963,,,,
16.75,71.75,2024,4,6.66,12.94712286,,,,
16.75,72.25,2024,4,7.05,13.70528771,,,,
16.75,72.75,2024,4,7.08,13.76360809,,,,
16.75,73.25,2024,4,6.17,11.99455677,,,,
17.25,67.75,2024,4,7.71,14.98833593,,,,
17.25,68.25,2024,4,7.65,14.87169518,,,,
17.25,68.75,2024,4,7.46,14.50233281,,,,
17.25,69.25,2024,4,7.05,13.70528771,,,,
17.25,69.75,2024,4,6.65,12.92768274,,,,
17.25,70.25,2024,4,6.4,12.44167963,,,,
17.25,70.75,2024,4,6.37,12.38335925,,,,
17.25,71.25,2024,4,6.52,12.67496112,,,,
17.25,71.75,2024,4,6.86,13.33592535,,,,
17.25,72.25,2024,4,7.41,14.40513219,,,,
17.25,72.75,2024,4,7.16,13.91912908,,,,
17.25,73.25,2024,4,5.81,11.29471229,,,,
17.75,67.75,2024,4,7.58,14.73561431,,,,
17.75,68.25,2024,4,7.56,14.69673406,,,,
17.75,68.75,2024,4,7.44,14.46345257,,,,
17.75,69.25,2024,4,7.19,13.97744946,,,,
17.75,69.75,2024,4,6.85,13.31648523,,,,
17.75,70.25,2024,4,6.56,12.75272162,,,,
17.75,70.75,2024,4,6.45,12.53888025,,,,
17.75,71.25,2024,4,6.58,12.79160187,,,,
17.75,71.75,2024,4,6.89,13.39424572,,,,
17.75,72.25,2024,4,7.45,14.48289269,,,,
17.75,72.75,2024,4,6.76,13.14152411,,,,
17.75,73.25,2024,4,4.98,9.68118196,,,,
18.25,67.75,2024,4,7.44,14.46345257,,,,
18.25,68.25,2024,4,7.41,14.40513219,,,,
18.25,68.75,2024,4,7.31,14.21073095,,,,
18.25,69.25,2024,4,7.2,13.99688958,,,,
18.25,69.75,2024,4,6.99,13.58864697,,,,
18.25,70.25,2024,4,6.76,13.14152411,,,,
18.25,70.75,2024,4,6.6,12.83048212,,,,
18.25,71.25,2024,4,6.58,12.79160187,,,,
18.25,71.75,2024,4,6.78,13.18040435,,,,
18.25,72.25,2024,4,7.18,13.95800933,,,,
18.25,72.75,2024,4,6.14,11.93623639,,,,
18.25,73.25,2024,4,4.2,8.164852255,,,,
18.75,67.75,2024,4,7.29,14.1718507,,,,
18.75,68.25,2024,4,7.3,14.19129082,,,,
18.75,68.75,2024,4,7.16,13.91912908,,,,
18.75,69.25,2024,4,7.12,13.84136858,,,,
18.75,69.75,2024,4,6.98,13.56920684,,,,
18.75,70.25,2024,4,6.77,13.16096423,,,,
18.75,70.75,2024,4,6.56,12.75272162,,,,
18.75,71.25,2024,4,6.48,12.59720062,,,,
18.75,71.75,2024,4,6.67,12.96656299,,,,
18.75,72.25,2024,4,6.85,13.31648523,,,,
18.75,72.75,2024,4,5.67,11.02255054,,,,
18.75,73.25,2024,4,3.85,7.4844479,,,,
19.25,67.75,2024,4,7.05,13.70528771,,,,
19.25,68.25,2024,4,7.14,13.88024883,,,,
19.25,68.75,2024,4,7.06,13.72472784,,,,
19.25,69.25,2024,4,7.02,13.64696734,,,,
19.25,69.75,2024,4,6.86,13.33592535,,,,
19.25,70.25,2024,4,6.64,12.90824261,,,,
19.25,70.75,2024,4,6.46,12.55832037,,,,
19.25,71.25,2024,4,6.52,12.67496112,,,,
19.25,71.75,2024,4,6.82,13.25816485,,,,
19.25,72.25,2024,4,6.77,13.16096423,,,,
19.25,72.75,2024,4,5.59,10.86702955,,,,
19.25,73.25,2024,4,4.04,7.853810264,,,,
10.25,67.75,2024,5,8.67,16.85458787,13.81817686,Jan-05,nil,19.67340591
10.25,68.25,2024,5,9.07,17.63219285,,,,
10.25,68.75,2024,5,9.52,18.50699844,,,,
10.25,69.25,2024,5,9.8,19.05132193,,,,
10.25,69.75,2024,5,8.67,16.85458787,,,,
10.25,70.25,2024,5,7.49,14.56065319,,,,
10.25,70.75,2024,5,6.6,12.83048212,,,,
10.25,71.25,2024,5,5.23,10.16718507,,,,
10.25,71.75,2024,5,4.32,8.398133748,,,,
10.25,72.25,2024,5,4.73,9.195178849,,,,
10.25,72.75,2024,5,5.92,11.50855365,,,,
10.25,73.25,2024,5,7.18,13.95800933,,,,
10.75,67.75,2024,5,8.43,16.38802488,,,,
10.75,68.25,2024,5,8.68,16.87402799,,,,
10.75,68.75,2024,5,8.88,17.26283048,,,,
10.75,69.25,2024,5,8.98,17.45723173,,,,
10.75,69.75,2024,5,8.48,16.48522551,,,,
10.75,70.25,2024,5,8.02,15.59097978,,,,
10.75,70.75,2024,5,7.7,14.9688958,,,,
10.75,71.25,2024,5,7.11,13.82192846,,,,
10.75,71.75,2024,5,5.9,11.46967341,,,,
10.75,72.25,2024,5,5.27,10.24494557,,,,
10.75,72.75,2024,5,6.01,11.68351477,,,,
10.75,73.25,2024,5,7.75,15.06609642,,,,
11.25,67.75,2024,5,8.17,15.88258165,,,,
11.25,68.25,2024,5,8.34,16.21306376,,,,
11.25,68.75,2024,5,8.45,16.42690513,,,,
11.25,69.25,2024,5,8.31,16.15474339,,,,
11.25,69.75,2024,5,8.08,15.70762053,,,,
11.25,70.25,2024,5,8.11,15.7659409,,,,
11.25,70.75,2024,5,8.41,16.34914463,,,,
11.25,71.25,2024,5,8.54,16.60186625,,,,
11.25,71.75,2024,5,8.55,16.62130638,,,,
11.25,72.25,2024,5,6.59,12.81104199,,,,
11.25,72.75,2024,5,6.54,12.71384137,,,,
11.25,73.25,2024,5,8.62,16.75738725,,,,
11.75,67.75,2024,5,7.92,15.39657854,,,,
11.75,68.25,2024,5,8.07,15.6881804,,,,
11.75,68.75,2024,5,8.19,15.9214619,,,,
11.75,69.25,2024,5,8.04,15.62986003,,,,
11.75,69.75,2024,5,7.97,15.49377916,,,,
11.75,70.25,2024,5,8.17,15.88258165,,,,
11.75,70.75,2024,5,8.65,16.81570762,,,,
11.75,71.25,2024,5,9.18,17.84603421,,,,
11.75,71.75,2024,5,10.12,19.67340591,,,,
11.75,72.25,2024,5,8.15,15.8437014,,,,
11.75,72.75,2024,5,7.58,14.73561431,,,,
11.75,73.25,2024,5,8.79,17.08786936,,,,
12.25,67.75,2024,5,7.63,14.83281493,,,,
12.25,68.25,2024,5,7.76,15.08553655,,,,
12.25,68.75,2024,5,7.86,15.27993779,,,,
12.25,69.25,2024,5,7.86,15.27993779,,,,
12.25,69.75,2024,5,7.87,15.29937792,,,,
12.25,70.25,2024,5,8.03,15.61041991,,,,
12.25,70.75,2024,5,8.38,16.29082426,,,,
12.25,71.25,2024,5,8.87,17.24339036,,,,
12.25,71.75,2024,5,9.67,18.79860031,,,,
12.25,72.25,2024,5,9,17.49611198,,,,
12.25,72.75,2024,5,8.19,15.9214619,,,,
12.25,73.25,2024,5,7.54,14.65785381,,,,
12.75,67.75,2024,5,7.34,14.26905132,,,,
12.75,68.25,2024,5,7.46,14.50233281,,,,
12.75,68.75,2024,5,7.54,14.65785381,,,,
12.75,69.25,2024,5,7.61,14.79393468,,,,
12.75,69.75,2024,5,7.68,14.93001555,,,,
12.75,70.25,2024,5,7.77,15.10497667,,,,
12.75,70.75,2024,5,7.91,15.37713841,,,,
12.75,71.25,2024,5,8.09,15.72706065,,,,
12.75,71.75,2024,5,8.3,16.13530327,,,,
12.75,72.25,2024,5,8.05,15.64930016,,,,
12.75,72.75,2024,5,7.07,13.74416796,,,,
12.75,73.25,2024,5,5.7,11.08087092,,,,
13.25,67.75,2024,5,7.14,13.88024883,,,,
13.25,68.25,2024,5,7.23,14.05520995,,,,
13.25,68.75,2024,5,7.32,14.23017107,,,,
13.25,69.25,2024,5,7.36,14.30793157,,,,
13.25,69.75,2024,5,7.39,14.36625194,,,,
13.25,70.25,2024,5,7.44,14.46345257,,,,
13.25,70.75,2024,5,7.5,14.58009331,,,,
13.25,71.25,2024,5,7.47,14.52177294,,,,
13.25,71.75,2024,5,7.34,14.26905132,,,,
13.25,72.25,2024,5,6.83,13.27760498,,,,
13.25,72.75,2024,5,5.77,11.21695179,,,,
13.25,73.25,2024,5,4.55,8.84525661,,,,
13.75,67.75,2024,5,7.11,13.82192846,,,,
13.75,68.25,2024,5,7.15,13.89968896,,,,
